id,event_id,name,sport,team,region_en,region_fr,region_nl,bio_en,bio_fr,bio_nl
ath-16085,sport-3,Athlete K7CTLUJQ,Athletics/Track and Field,MALMEDY ATHLETIC CLUB,Liège,Liège,Liège,"Male athlete, age 23, active in Athletics/Track and Field (2025).","Athlete male, 23 ans, actif en Athletics/Track and Field (2025).","Male atleet, 23 jaar, actief in Athletics/Track and Field (2025)."
ath-16094,sport-3,Athlete UZTGGTQ5,Athletics/Track and Field,MALMEDY ATHLETIC CLUB,Liège,Liège,Liège,"Male athlete, age 16, active in Athletics/Track and Field (2025).","Athlete male, 16 ans, actif en Athletics/Track and Field (2025).","Male atleet, 16 jaar, actief in Athletics/Track and Field (2025)."
ath-16099,sport-9,Athlete TYIJFFAM,Equestrian,MANEGE DENNENHOF,Oost-Vlaanderen,Oost-Vlaanderen,Oost-Vlaanderen,"Male athlete, age 50, active in Equestrian (2025).","Athlete male, 50 ans, actif en Equestrian (2025).","Male atleet, 50 jaar, actief in Equestrian (2025)."
ath-16100,sport-21,Athlete 0P5F3XRC,Table Tennis,MARTINE VAN CAMP,Vlaams-Brabant,Vlaams-Brabant,Vlaams-Brabant,"Female athlete, age 29, active in Table Tennis (2025).","Athlete female, 29 ans, actif en Table Tennis (2025).","Female atleet, 29 jaar, actief in Table Tennis (2025)."
ath-16105,sport-21,Athlete 92NK6VQH,Table Tennis,MARTINE VAN CAMP,Vlaams-Brabant,Vlaams-Brabant,Vlaams-Brabant,"Female athlete, age 33, active in Table Tennis (2025).","Athlete female, 33 ans, actif en Table Tennis (2025).","Female atleet, 33 jaar, actief in Table Tennis (2025)."
ath-16106,sport-2,Athlete FL2ZM6HQ,Aquatics/Swimming,MARTINE VAN CAMP,Vlaams-Brabant,Vlaams-Brabant,Vlaams-Brabant,"Female athlete, age 31, active in Aquatics/Swimming (2025).","Athlete female, 31 ans, actif en Aquatics/Swimming (2025).","Female atleet, 31 jaar, actief in Aquatics/Swimming (2025)."
ath-16107,sport-2,Athlete I9XPC5W8,Aquatics/Swimming,MARTINE VAN CAMP,Vlaams-Brabant,Vlaams-Brabant,Vlaams-Brabant,"Male athlete, age 36, active in Aquatics/Swimming (2025).","Athlete male, 36 ans, actif en Aquatics/Swimming (2025).","Male atleet, 36 jaar, actief in Aquatics/Swimming (2025)."
ath-16108,sport-2,Athlete JV3LBGKJ,Aquatics/Swimming,MARTINE VAN CAMP,Vlaams-Brabant,Vlaams-Brabant,Vlaams-Brabant,"Female athlete, age 48, active in Aquatics/Swimming (2025).","Athlete female, 48 ans, actif en Aquatics/Swimming (2025).","Female atleet, 48 jaar, actief in Aquatics/Swimming (2025)."
ath-16109,sport-3,Athlete KXBKKGZ1,Athletics/Track and Field,MARTINE VAN CAMP,Vlaams-Brabant,Vlaams-Brabant,Vlaams-Brabant,"Male athlete, age 31, active in Athletics/Track and Field (2025).","Athlete male, 31 ans, actif en Athletics/Track and Field (2025).","Male atleet, 31 jaar, actief in Athletics/Track and Field (2025)."
ath-16111,sport-3,Athlete QD9KDFM5,Athletics/Track and Field,MARTINE VAN CAMP,Vlaams-Brabant,Vlaams-Brabant,Vlaams-Brabant,"Female athlete, age 35, active in Athletics/Track and Field (2025).","Athlete female, 35 ans, actif en Athletics/Track and Field (2025).","Female atleet, 35 jaar, actief in Athletics/Track and Field (2025)."
ath-16113,sport-3,Athlete WFTOCUYN,Athletics/Track and Field,MARTINE VAN CAMP,Vlaams-Brabant,Vlaams-Brabant,Vlaams-Brabant,"Male athlete, age 40, active in Athletics/Track and Field (2025).","Athlete male, 40 ans, actif en Athletics/Track and Field (2025).","Male atleet, 40 jaar, actief in Athletics/Track and Field (2025)."
ath-16115,sport-8,Athlete 0N72KC98,Cycling,MASS,Oost-Vlaanderen,Oost-Vlaanderen,Oost-Vlaanderen,"Male athlete, age 60, active in Cycling (2025).","Athlete male, 60 ans, actif en Cycling (2025).","Male atleet, 60 jaar, actief in Cycling (2025)."
ath-16124,sport-8,Athlete 5495KWT1,Cycling,MASS,Oost-Vlaanderen,Oost-Vlaanderen,Oost-Vlaanderen,"Male athlete, age 34, active in Cycling (2025).","Athlete male, 34 ans, actif en Cycling (2025).","Male atleet, 34 jaar, actief in Cycling (2025)."
ath-16129,sport-6,Athlete 7X177785,Bocce,MASS,Oost-Vlaanderen,Oost-Vlaanderen,Oost-Vlaanderen,"Male athlete, age 36, active in Bocce (2025).","Athlete male, 36 ans, actif en Bocce (2025).","Male atleet, 36 jaar, actief in Bocce (2025)."
ath-16144,sport-2,Athlete HBX4VW0N,Aquatics/Swimming,MASS,Oost-Vlaanderen,Oost-Vlaanderen,Oost-Vlaanderen,"Male athlete, age 66, active in Aquatics/Swimming (2025).","Athlete male, 66 ans, actif en Aquatics/Swimming (2025).","Male atleet, 66 jaar, actief in Aquatics/Swimming (2025)."
ath-16161,sport-2,Athlete P4VUYA23,Aquatics/Swimming,MASS,Oost-Vlaanderen,Oost-Vlaanderen,Oost-Vlaanderen,"Female athlete, age 49, active in Aquatics/Swimming (2025).","Athlete female, 49 ans, actif en Aquatics/Swimming (2025).","Female atleet, 49 jaar, actief in Aquatics/Swimming (2025)."
ath-16162,sport-2,Athlete PG63UT5M,Aquatics/Swimming,MASS,Oost-Vlaanderen,Oost-Vlaanderen,Oost-Vlaanderen,"Female athlete, age 48, active in Aquatics/Swimming (2025).","Athlete female, 48 ans, actif en Aquatics/Swimming (2025).","Female atleet, 48 jaar, actief in Aquatics/Swimming (2025)."
ath-16163,sport-8,Athlete Q9EJ6I3G,Cycling,MASS,Oost-Vlaanderen,Oost-Vlaanderen,Oost-Vlaanderen,"Male athlete, age 40, active in Cycling (2025).","Athlete male, 40 ans, actif en Cycling (2025).","Male atleet, 40 jaar, actief in Cycling (2025)."
ath-16166,sport-8,Athlete RLO04RRH,Cycling,MASS,Oost-Vlaanderen,Oost-Vlaanderen,Oost-Vlaanderen,"Male athlete, age 41, active in Cycling (2025).","Athlete male, 41 ans, actif en Cycling (2025).","Male atleet, 41 jaar, actief in Cycling (2025)."
ath-16174,sport-8,Athlete W87V0DUD,Cycling,MASS,Oost-Vlaanderen,Oost-Vlaanderen,Oost-Vlaanderen,"Male athlete, age 39, active in Cycling (2025).","Athlete male, 39 ans, actif en Cycling (2025).","Male atleet, 39 jaar, actief in Cycling (2025)."
ath-16182,sport-8,Athlete ZIW1AHJS,Cycling,MASS,Oost-Vlaanderen,Oost-Vlaanderen,Oost-Vlaanderen,"Female athlete, age 36, active in Cycling (2025).","Athlete female, 36 ans, actif en Cycling (2025).","Female atleet, 36 jaar, actief in Cycling (2025)."
ath-16185,sport-2,Athlete ZWGMHGA1,Aquatics/Swimming,MASS,Oost-Vlaanderen,Oost-Vlaanderen,Oost-Vlaanderen,"Female athlete, age 58, active in Aquatics/Swimming (2025).","Athlete female, 58 ans, actif en Aquatics/Swimming (2025).","Female atleet, 58 jaar, actief in Aquatics/Swimming (2025)."
ath-16188,sport-2,Athlete 282M7A50,Aquatics/Swimming,MEKANDERS,Antwerpen,Antwerpen,Antwerpen,"Female athlete, age 41, active in Aquatics/Swimming (2025).","Athlete female, 41 ans, actif en Aquatics/Swimming (2025).","Female atleet, 41 jaar, actief in Aquatics/Swimming (2025)."
ath-16189,sport-6,Athlete 58IXQRZU,Bocce,MEKANDERS,Antwerpen,Antwerpen,Antwerpen,"Male athlete, age 55, active in Bocce (2025).","Athlete male, 55 ans, actif en Bocce (2025).","Male atleet, 55 jaar, actief in Bocce (2025)."
ath-16191,sport-6,Athlete 6OCT0NWF,Bocce,MEKANDERS,Antwerpen,Antwerpen,Antwerpen,"Female athlete, age 48, active in Bocce (2025).","Athlete female, 48 ans, actif en Bocce (2025).","Female atleet, 48 jaar, actief in Bocce (2025)."
ath-16194,sport-4,Athlete G35OPZGI,Badminton,MEKANDERS,Antwerpen,Antwerpen,Antwerpen,"Male athlete, age 35, active in Badminton (2025).","Athlete male, 35 ans, actif en Badminton (2025).","Male atleet, 35 jaar, actief in Badminton (2025)."
ath-16201,sport-2,Athlete VQXBIBWK,Aquatics/Swimming,MEKANDERS,Antwerpen,Antwerpen,Antwerpen,"Male athlete, age 40, active in Aquatics/Swimming (2025).","Athlete male, 40 ans, actif en Aquatics/Swimming (2025).","Male atleet, 40 jaar, actief in Aquatics/Swimming (2025)."
ath-16212,sport-7,Athlete 4TNF132U,Bowling,METHYS,Liège,Liège,Liège,"Male athlete, age 23, active in Bowling (2025).","Athlete male, 23 ans, actif en Bowling (2025).","Male atleet, 23 jaar, actief in Bowling (2025)."
ath-16216,sport-7,Athlete 7P5LCY4C,Bowling,METHYS,Liège,Liège,Liège,"Male athlete, age 42, active in Bowling (2025).","Athlete male, 42 ans, actif en Bowling (2025).","Male atleet, 42 jaar, actief in Bowling (2025)."
ath-16229,sport-6,Athlete E2ASEC4N,Bocce,METHYS,Liège,Liège,Liège,"Female athlete, age 32, active in Bocce (2025).","Athlete female, 32 ans, actif en Bocce (2025).","Female atleet, 32 jaar, actief in Bocce (2025)."
ath-16234,sport-22,Athlete H3WT0X8N,Tennis,EMBARQUEMENT IMMEDIAT,Liège,Liège,Liège,"Male athlete, age 54, active in Tennis (2025).","Athlete male, 54 ans, actif en Tennis (2025).","Male atleet, 54 jaar, actief in Tennis (2025)."
ath-16260,sport-6,Athlete VO231F2Z,Bocce,METHYS,Liège,Liège,Liège,"Female athlete, age 67, active in Bocce (2025).","Athlete female, 67 ans, actif en Bocce (2025).","Female atleet, 67 jaar, actief in Bocce (2025)."
ath-16271,sport-7,Athlete 3GB1J0FH,Bowling,MISPO BALEN,Antwerpen,Antwerpen,Antwerpen,"Male athlete, age 41, active in Bowling (2025).","Athlete male, 41 ans, actif en Bowling (2025).","Male atleet, 41 jaar, actief in Bowling (2025)."
ath-16274,sport-7,Athlete 5LF2FAN7,Bowling,MISPO BALEN,Antwerpen,Antwerpen,Antwerpen,"Female athlete, age 53, active in Bowling (2025).","Athlete female, 53 ans, actif en Bowling (2025).","Female atleet, 53 jaar, actief in Bowling (2025)."
ath-16278,sport-7,Athlete 78EX0NGQ,Bowling,MISPO BALEN,Antwerpen,Antwerpen,Antwerpen,"Male athlete, age 51, active in Bowling (2025).","Athlete male, 51 ans, actif en Bowling (2025).","Male atleet, 51 jaar, actief in Bowling (2025)."
ath-16280,sport-7,Athlete 8MC2LNSM,Bowling,MISPO BALEN,Antwerpen,Antwerpen,Antwerpen,"Male athlete, age 19, active in Bowling (2025).","Athlete male, 19 ans, actif en Bowling (2025).","Male atleet, 19 jaar, actief in Bowling (2025)."
ath-16298,sport-7,Athlete L3OASUMS,Bowling,MISPO BALEN,Antwerpen,Antwerpen,Antwerpen,"Male athlete, age 48, active in Bowling (2025).","Athlete male, 48 ans, actif en Bowling (2025).","Male atleet, 48 jaar, actief in Bowling (2025)."
ath-16303,sport-7,Athlete P8O1IUN8,Bowling,MISPO BALEN,Antwerpen,Antwerpen,Antwerpen,"Female athlete, age 56, active in Bowling (2025).","Athlete female, 56 ans, actif en Bowling (2025).","Female atleet, 56 jaar, actief in Bowling (2025)."
ath-16308,sport-7,Athlete RQ1N8CFQ,Bowling,MISPO BALEN,Antwerpen,Antwerpen,Antwerpen,"Male athlete, age 30, active in Bowling (2025).","Athlete male, 30 ans, actif en Bowling (2025).","Male atleet, 30 jaar, actief in Bowling (2025)."
ath-16318,sport-19,Athlete 00GM178Y,Sportgames,MISTRAL SPORT,Liège,Liège,Liège,"Male athlete, age 60, active in Sportgames (2025).","Athlete male, 60 ans, actif en Sportgames (2025).","Male atleet, 60 jaar, actief in Sportgames (2025)."
ath-16321,sport-19,Athlete 50FQVRHH,Sportgames,MISTRAL SPORT,Liège,Liège,Liège,"Male athlete, age 50, active in Sportgames (2025).","Athlete male, 50 ans, actif en Sportgames (2025).","Male atleet, 50 jaar, actief in Sportgames (2025)."
ath-16322,sport-19,Athlete 6WYVG4VE,Sportgames,MISTRAL SPORT,Liège,Liège,Liège,"Male athlete, age 51, active in Sportgames (2025).","Athlete male, 51 ans, actif en Sportgames (2025).","Male atleet, 51 jaar, actief in Sportgames (2025)."
ath-16324,sport-19,Athlete F7UBP2OJ,Sportgames,MISTRAL SPORT,Liège,Liège,Liège,"Male athlete, age 61, active in Sportgames (2025).","Athlete male, 61 ans, actif en Sportgames (2025).","Male atleet, 61 jaar, actief in Sportgames (2025)."
ath-16327,sport-19,Athlete N965NJ64,Sportgames,MISTRAL SPORT,Liège,Liège,Liège,"Female athlete, age 63, active in Sportgames (2025).","Athlete female, 63 ans, actif en Sportgames (2025).","Female atleet, 63 jaar, actief in Sportgames (2025)."
ath-16330,sport-19,Athlete YY21R599,Sportgames,MISTRAL SPORT,Liège,Liège,Liège,"Male athlete, age 51, active in Sportgames (2025).","Athlete male, 51 ans, actif en Sportgames (2025).","Male atleet, 51 jaar, actief in Sportgames (2025)."
ath-16331,sport-9,Athlete 6LEMZSFC,Equestrian,MIVALTI,West-Vlaanderen,West-Vlaanderen,West-Vlaanderen,"Male athlete, age 35, active in Equestrian (2025).","Athlete male, 35 ans, actif en Equestrian (2025).","Male atleet, 35 jaar, actief in Equestrian (2025)."
ath-16332,sport-9,Athlete 7S6ZKNQ3,Equestrian,MIVALTI,West-Vlaanderen,West-Vlaanderen,West-Vlaanderen,"Male athlete, age 49, active in Equestrian (2025).","Athlete male, 49 ans, actif en Equestrian (2025).","Male atleet, 49 jaar, actief in Equestrian (2025)."
ath-16333,sport-2,Athlete 87PKVXLU,Aquatics/Swimming,MIVALTI,West-Vlaanderen,West-Vlaanderen,West-Vlaanderen,"Male athlete, age 53, active in Aquatics/Swimming (2025).","Athlete male, 53 ans, actif en Aquatics/Swimming (2025).","Male atleet, 53 jaar, actief in Aquatics/Swimming (2025)."
ath-16336,sport-4,Athlete B1RQ9Y7M,Badminton,MIVALTI,West-Vlaanderen,West-Vlaanderen,West-Vlaanderen,"Female athlete, age 35, active in Badminton (2025).","Athlete female, 35 ans, actif en Badminton (2025).","Female atleet, 35 jaar, actief in Badminton (2025)."
ath-16339,sport-3,Athlete D7LIO7XO,Athletics/Track and Field,MIVALTI,West-Vlaanderen,West-Vlaanderen,West-Vlaanderen,"Male athlete, age 41, active in Athletics/Track and Field (2025).","Athlete male, 41 ans, actif en Athletics/Track and Field (2025).","Male atleet, 41 jaar, actief in Athletics/Track and Field (2025)."
ath-16340,sport-2,Athlete DPRGZCON,Aquatics/Swimming,MIVALTI,West-Vlaanderen,West-Vlaanderen,West-Vlaanderen,"Male athlete, age 36, active in Aquatics/Swimming (2025).","Athlete male, 36 ans, actif en Aquatics/Swimming (2025).","Male atleet, 36 jaar, actief in Aquatics/Swimming (2025)."
ath-16342,sport-2,Athlete E656IURA,Aquatics/Swimming,MIVALTI,West-Vlaanderen,West-Vlaanderen,West-Vlaanderen,"Male athlete, age 44, active in Aquatics/Swimming (2025).","Athlete male, 44 ans, actif en Aquatics/Swimming (2025).","Male atleet, 44 jaar, actief in Aquatics/Swimming (2025)."
ath-16344,sport-11,Athlete EB6UYP8H,Football/Soccer,MIVALTI,West-Vlaanderen,West-Vlaanderen,West-Vlaanderen,"Male athlete, age 29, active in Football/Soccer (2025).","Athlete male, 29 ans, actif en Football/Soccer (2025).","Male atleet, 29 jaar, actief in Football/Soccer (2025)."
ath-16357,sport-3,Athlete NS6UJVEK,Athletics/Track and Field,MIVALTI,West-Vlaanderen,West-Vlaanderen,West-Vlaanderen,"Male athlete, age 29, active in Athletics/Track and Field (2025).","Athlete male, 29 ans, actif en Athletics/Track and Field (2025).","Male atleet, 29 jaar, actief in Athletics/Track and Field (2025)."
ath-16358,sport-9,Athlete OVHO8CXM,Equestrian,MIVALTI,West-Vlaanderen,West-Vlaanderen,West-Vlaanderen,"Male athlete, age 48, active in Equestrian (2025).","Athlete male, 48 ans, actif en Equestrian (2025).","Male atleet, 48 jaar, actief in Equestrian (2025)."
ath-16359,sport-8,Athlete P9SS30U6,Cycling,MIVALTI,West-Vlaanderen,West-Vlaanderen,West-Vlaanderen,"Male athlete, age 39, active in Cycling (2025).","Athlete male, 39 ans, actif en Cycling (2025).","Male atleet, 39 jaar, actief in Cycling (2025)."
ath-16360,sport-2,Athlete PCXUKZBI,Aquatics/Swimming,MIVALTI,West-Vlaanderen,West-Vlaanderen,West-Vlaanderen,"Female athlete, age 52, active in Aquatics/Swimming (2025).","Athlete female, 52 ans, actif en Aquatics/Swimming (2025).","Female atleet, 52 jaar, actief in Aquatics/Swimming (2025)."
ath-16361,sport-2,Athlete PWXZYZYA,Aquatics/Swimming,MIVALTI,West-Vlaanderen,West-Vlaanderen,West-Vlaanderen,"Male athlete, age 37, active in Aquatics/Swimming (2025).","Athlete male, 37 ans, actif en Aquatics/Swimming (2025).","Male atleet, 37 jaar, actief in Aquatics/Swimming (2025)."
ath-16368,sport-8,Athlete S03TFN8R,Cycling,MIVALTI,West-Vlaanderen,West-Vlaanderen,West-Vlaanderen,"Female athlete, age 35, active in Cycling (2025).","Athlete female, 35 ans, actif en Cycling (2025).","Female atleet, 35 jaar, actief in Cycling (2025)."
ath-16370,sport-2,Athlete S9W0BC0U,Aquatics/Swimming,MIVALTI,West-Vlaanderen,West-Vlaanderen,West-Vlaanderen,"Male athlete, age 34, active in Aquatics/Swimming (2025).","Athlete male, 34 ans, actif en Aquatics/Swimming (2025).","Male atleet, 34 jaar, actief in Aquatics/Swimming (2025)."
ath-16371,sport-8,Athlete SD3DNSAG,Cycling,MIVALTI,West-Vlaanderen,West-Vlaanderen,West-Vlaanderen,"Male athlete, age 33, active in Cycling (2025).","Athlete male, 33 ans, actif en Cycling (2025).","Male atleet, 33 jaar, actief in Cycling (2025)."
ath-16373,sport-9,Athlete UN2LLXI7,Equestrian,MIVALTI,West-Vlaanderen,West-Vlaanderen,West-Vlaanderen,"Female athlete, age 36, active in Equestrian (2025).","Athlete female, 36 ans, actif en Equestrian (2025).","Female atleet, 36 jaar, actief in Equestrian (2025)."
ath-16376,sport-3,Athlete WIKQ3HBI,Athletics/Track and Field,MIVALTI,West-Vlaanderen,West-Vlaanderen,West-Vlaanderen,"Male athlete, age 42, active in Athletics/Track and Field (2025).","Athlete male, 42 ans, actif en Athletics/Track and Field (2025).","Male atleet, 42 jaar, actief in Athletics/Track and Field (2025)."
ath-16384,sport-20,Athlete 3MYAHHGV,Swimming,MOSPO,Hainaut,Hainaut,Hainaut,"Female athlete, age 26, active in Swimming (2025).","Athlete female, 26 ans, actif en Swimming (2025).","Female atleet, 26 jaar, actief in Swimming (2025)."
ath-16385,sport-20,Athlete 3OIXVKZO,Swimming,MOSPO,Hainaut,Hainaut,Hainaut,"Female athlete, age 26, active in Swimming (2025).","Athlete female, 26 ans, actif en Swimming (2025).","Female atleet, 26 jaar, actief in Swimming (2025)."
ath-16388,sport-2,Athlete 7M5H6KDS,Aquatics/Swimming,MOSPO,Hainaut,Hainaut,Hainaut,"Female athlete, age 56, active in Aquatics/Swimming (2025).","Athlete female, 56 ans, actif en Aquatics/Swimming (2025).","Female atleet, 56 jaar, actief in Aquatics/Swimming (2025)."
ath-16391,sport-3,Athlete E0W1AAQP,Athletics/Track and Field,MOSPO,Hainaut,Hainaut,Hainaut,"Male athlete, age 38, active in Athletics/Track and Field (2025).","Athlete male, 38 ans, actif en Athletics/Track and Field (2025).","Male atleet, 38 jaar, actief in Athletics/Track and Field (2025)."
ath-16403,sport-12,Athlete 1IK4AVUR,Gymnastics (Artistic),MOVIMENTO VZW,Antwerpen,Antwerpen,Antwerpen,"Female athlete, age 29, active in Gymnastics (Artistic) (2025).","Athlete female, 29 ans, actif en Gymnastics (Artistic) (2025).","Female atleet, 29 jaar, actief in Gymnastics (Artistic) (2025)."
ath-16405,sport-12,Athlete CLQ91XNM,Gymnastics (Artistic),MOVIMENTO VZW,Antwerpen,Antwerpen,Antwerpen,"Female athlete, age 25, active in Gymnastics (Artistic) (2025).","Athlete female, 25 ans, actif en Gymnastics (Artistic) (2025).","Female atleet, 25 jaar, actief in Gymnastics (Artistic) (2025)."
ath-16408,sport-8,Athlete 6V8LY6IT,Cycling,NET CONNECT CYCLING TEAM,Antwerpen,Antwerpen,Antwerpen,"Male athlete, age 23, active in Cycling (2025).","Athlete male, 23 ans, actif en Cycling (2025).","Male atleet, 23 jaar, actief in Cycling (2025)."
ath-16409,sport-8,Athlete A3OORH7Y,Cycling,NET CONNECT CYCLING TEAM,Antwerpen,Antwerpen,Antwerpen,"Female athlete, age 25, active in Cycling (2025).","Athlete female, 25 ans, actif en Cycling (2025).","Female atleet, 25 jaar, actief in Cycling (2025)."
ath-16412,sport-8,Athlete X5DRBYLR,Cycling,NET CONNECT CYCLING TEAM,Antwerpen,Antwerpen,Antwerpen,"Male athlete, age 31, active in Cycling (2025).","Athlete male, 31 ans, actif en Cycling (2025).","Male atleet, 31 jaar, actief in Cycling (2025)."
ath-16413,sport-8,Athlete YWV01UB1,Cycling,NET CONNECT CYCLING TEAM,Antwerpen,Antwerpen,Antwerpen,"Male athlete, age 23, active in Cycling (2025).","Athlete male, 23 ans, actif en Cycling (2025).","Male atleet, 23 jaar, actief in Cycling (2025)."
ath-16416,sport-12,Athlete 5OVU3PQH,Gymnastics (Artistic),NEW MOBILITY CLUB SPORTIF DE MOUSCRON,Hainaut,Hainaut,Hainaut,"Female athlete, age 18, active in Gymnastics (Artistic) (2025).","Athlete female, 18 ans, actif en Gymnastics (Artistic) (2025).","Female atleet, 18 jaar, actief in Gymnastics (Artistic) (2025)."
